ssuid|pnum|panel|finyr3
03828505720718|101|2018|5579.432168
03828505720718|102|2018|6702.4875834
03828505725918|101|2018|8018.5928527
03828505725918|102|2018|7348.7169089
03828505764618|101|2018|10015.162704
03828505764618|102|2018|9110.2132697
03828505783118|101|2018|5066.1574667
03828505783118|102|2018|5095.0578722
03828505790518|101|2018|8004.8841063
03828505790518|102|2018|5066.1574667
03828507342018|101|2018|4107.074181
03828507344018|101|2018|11487.300836
03828507344018|102|2018|9881.320738
03828512689918|101|2018|4431.0847641
03828512689918|102|2018|5533.9331797
03828512689918|103|2018|8156.479564
03828512689918|104|2018|10979.802931
03828513675118|101|2018|8867.4787587
03828513675118|102|2018|7409.3772636
03828525638318|101|2018|8134.1240044
03828528532418|101|2018|18964.351785
03828528532418|102|2018|26198.916661
03828534433818|101|2018|19212.061516
03828555506718|101|2018|7881.2849891
03828555506718|102|2018|8051.4135136
03828555506718|103|2018|8885.8481382
03828555506718|104|2018|8575.304392
03828555519718|101|2018|4663.8982745
03828555519718|102|2018|13136.053664
03828555537318|101|2018|16812.640082
03828555547518|101|2018|30116.706679
03828555547518|102|2018|31494.252353
03828555547518|103|2018|18061.413196
03828555563118|101|2018|17519.801714
03828555563118|102|2018|16475.259758
03828555577718|101|2018|21504.55282
03828555581418|101|2018|15446.647129
03828559706718|101|2018|12429.173905
03828559706718|102|2018|16178.4316
03828559707418|101|2018|59472.480903
03828559718018|101|2018|11952.780792
03828559718018|102|2018|10142.60978
03828559718018|103|2018|11717.641267
03828559718018|104|2018|8257.4732362
03828559767618|101|2018|23024.668953
03828559767618|102|2018|21559.315076
03828559767618|103|2018|28844.506851
03828559768918|101|2018|16972.572058
03828559768918|102|2018|17163.621067
03828559768918|103|2018|14802.973636
03828559768918|104|2018|17252.64653
03828559788718|101|2018|16474.505694
03828559788718|102|2018|14133.70343
03828559797118|101|2018|14227.299131
03828559797118|102|2018|18015.479686
03828559797118|103|2018|15254.853374
03828559797118|104|2018|13681.035883
03828560485718|101|2018|25468.677233
03828562501818|101|2018|6012.1800274
03828562501818|102|2018|6724.9018935
03828562501818|103|2018|15376.176384
03828562519818|101|2018|5964.1702989
03828562555218|101|2018|6943.4053557
03828562555218|102|2018|7158.3064775
03828562575118|101|2018|6933.4361193
03828580916218|101|2018|4523.5424856
03828581640118|101|2018|25642.487837
03828582447718|101|2018|7199.9332733
03828584701818|101|2018|18739.947078
03828584981418|101|2018|38593.58794
03828584981418|102|2018|13800.904014
03828584981418|103|2018|34337.447519
03828584988218|101|2018|14925.740505
03828584988218|102|2018|21947.621702
03828584988718|101|2018|14940.210617
03828584988718|102|2018|12257.245791
03828584988718|103|2018|9679.1072571
03828584997118|101|2018|25033.866351
03828584997118|102|2018|13860.846289
03828584997118|103|2018|14856.47683
03828584997118|104|2018|19841.379012
03828586037518|101|2018|37390.643714
03828586037518|102|2018|43810.009976
03828592950918|102|2018|25041.044547
03828592950918|103|2018|11487.905351
03828592950918|104|2018|11478.682464
03828592950918|105|2018|40606.145697
03828594518918|101|2018|42590.733519
03828594567118|101|2018|17786.981781
03828594578418|101|2018|18160.589012
03828596729418|101|2018|8148.696963
03828596729418|102|2018|8981.4362777
03828596729418|104|2018|8416.3059863
03828596765318|101|2018|55217.557178
03828596765318|102|2018|51280.22782
03828596794418|101|2018|5067.5137012
03828598828318|101|2018|7232.012217
03828598844918|101|2018|7863.9968077
03828598844918|102|2018|9692.6102029
03828598844918|103|2018|9403.7820202
03833404660218|101|2018|41775.993057
03833406819418|101|2018|9398.755399
03833406819418|102|2018|14388.275874
03833406819418|103|2018|12808.237065
03833406819418|104|2018|11597.971986
03833406819418|105|2018|16701.561519
03833406819418|106|2018|12610.295857
03833406854718|101|2018|10236.156417
03833406854718|102|2018|17185.503653
03833406854718|103|2018|16081.199001
03837948401818|101|2018|18502.337318
03837948401818|102|2018|12779.534711
03838292555518|101|2018|15446.647129
03841803707118|101|2018|14154.363675
03841803707118|102|2018|16025.652262
03841803707118|104|2018|18005.101094
03841803744418|101|2018|21914.817901
03841803744418|102|2018|21416.047541
03841803762618|101|2018|15558.635321
03841803762618|102|2018|22846.739801
03841803762618|103|2018|34050.254929
03841803762618|104|2018|34050.254929
03841803783218|101|2018|12850.69074
03841803783218|102|2018|19658.393578
03841803783218|103|2018|24453.157644
03841803784818|101|2018|13402.592063
03841803784818|102|2018|12963.767793
03841804325818|101|2018|19267.252562
03841804325818|102|2018|13507.062361
03841804656818|101|2018|10178.459727
03841804656818|102|2018|13635.648687
03841804673018|101|2018|9866.1960181
03841804673018|102|2018|12255.117593
03841804673018|103|2018|11624.915452
03841804673018|104|2018|11514.368243
03841804673018|105|2018|21050.444348
03841804691918|101|2018|6504.5554755
03841804691918|102|2018|5569.3283816
03841804697218|101|2018|18167.375261
03841804960218|101|2018|12992.268627
03841804960218|102|2018|9136.9408377
03841804960218|103|2018|9668.3930764
03841804960218|104|2018|10266.731174
03841804981118|101|2018|68779.764128
03841804984918|101|2018|41222.822211
03841804984918|102|2018|17612.155449
03841804991918|101|2018|6126.3306564
03841804991918|102|2018|7184.4357109
03841804991918|103|2018|18389.655942
03841804996418|101|2018|23614.170732
03841804996418|102|2018|22084.541618
03841804999418|101|2018|10098.445719
03841804999418|102|2018|11063.360711
03841805704018|101|2018|5778.6298922
03841805704018|102|2018|14732.556089
03841806811618|101|2018|9483.5430801
03841806811618|102|2018|16884.571213
03841808644418|101|2018|13124.632983
03841809266818|101|2018|7302.5442532
03841809266818|102|2018|9424.4294212
03841809266818|103|2018|13049.498109
03841811408118|101|2018|43788.636265
03841811424718|101|2018|11480.842156
03841811424718|102|2018|10328.430781
03841813602018|101|2018|40894.050051
03841813606118|101|2018|4402.2927903
03841813607118|101|2018|21636.786652
03841813644418|101|2018|11246.219372
03841813644418|102|2018|11090.709833
03841813675918|101|2018|18641.104156
03841813696018|101|2018|6593.2725339
03841817204918|101|2018|5469.8356917
03841817209818|101|2018|41327.792044
03841817213818|101|2018|5771.5624694
03841817219618|101|2018|6705.523966
03841817219618|102|2018|8694.4734674
03841817242018|101|2018|8329.2461947
03841817242018|102|2018|7256.6969285
03841817244018|101|2018|3777.228798
03841818504318|101|2018|11837.072957
03841818504318|102|2018|10932.025823
03841818515818|101|2018|9853.1694629
03841818515818|102|2018|10537.479295
03841818547318|101|2018|23024.363603
03841818547318|102|2018|17827.117343
03841819944418|102|2018|8121.9399023
03841819969918|101|2018|8213.5407259
03841819969918|102|2018|8017.5003078
03841819983218|101|2018|5555.6516585
03841819983218|102|2018|5691.9123291
03841820416718|101|2018|6705.523966
03841820416718|102|2018|7353.0694131
03841820483018|101|2018|10994.244374
03841820483018|102|2018|12997.575695
03841820900318|101|2018|6943.4053557
03841820900318|102|2018|7766.520565
03841820920118|101|2018|15589.903383
03841820988418|101|2018|11941.552637
03841820989918|101|2018|9466.7864277
03841820989918|102|2018|7460.3953969
03841820999918|101|2018|4559.5862503
03841821528518|101|2018|13049.498109
03841821528518|102|2018|24297.849622
03841821553618|101|2018|15248.659237
03841821553618|102|2018|11638.271688
03841821553618|103|2018|22113.037654
03841827429718|101|2018|12502.978656
03841827478818|101|2018|8800.4570537
03841827478818|102|2018|7084.8759066
03841827626718|101|2018|21056.310526
03841827626718|102|2018|11698.130003
03841827626718|103|2018|18753.32085
03841827626718|104|2018|20233.205569
03841827626718|105|2018|29803.962961
03841827691918|101|2018|14997.670143
03841827691918|102|2018|13768.46696
03841828501818|101|2018|31968.311417
03841828502318|101|2018|6022.9573777
03841828502318|102|2018|6845.2015061
03841828509818|101|2018|43191.078509
03841828519618|101|2018|9877.7958277
03841828519618|102|2018|9239.6161969
03841828524718|102|2018|13133.144739
03841828524718|103|2018|18660.712374
03841828524718|104|2018|8229.2038299
03841828525318|101|2018|8902.8961139
03841828525318|102|2018|10188.707741
03841828525318|103|2018|12845.907176
03841828525318|104|2018|8754.4653727
03841828525318|105|2018|29183.305094
03841828527718|102|2018|36822.703155
03841828536618|101|2018|11055.755789
03841828536618|102|2018|10522.098834
03841828536618|103|2018|10969.396022
03841828536618|104|2018|13251.390409
03841828544018|102|2018|20434.464289
03841828544018|103|2018|25343.832543
03841828544018|104|2018|19459.302714
03841828544018|105|2018|47661.011272
03841828555418|101|2018|11447.862089
03841828555418|102|2018|11487.300836
03841828574618|101|2018|6025.1770091
03841828575118|101|2018|4532.4442579
03841828575118|102|2018|4641.8810297
03841828580418|101|2018|5308.1961742
03841828580418|102|2018|6109.7377548
03841828580418|103|2018|10206.711773
03841832002318|101|2018|6359.4705538
03841832002318|102|2018|7820.5306121
03841832002318|103|2018|10585.471456
03841832002318|105|2018|9022.3730625
03841832053818|101|2018|9263.6862159
03841832081118|101|2018|20036.168308
03841832081118|102|2018|17670.905989
03841832081118|103|2018|15671.394082
03841833429718|101|2018|13246.409514
03841833429718|102|2018|14172.122544
03841833456518|101|2018|10230.281992
03841833456518|102|2018|10617.416415
03841833456518|104|2018|12906.972948
03841833456818|101|2018|7090.7382055
03841833456818|102|2018|9556.0989793
03841834417718|101|2018|5123.6006658
03841834417718|102|2018|7015.7469277
03841834426718|101|2018|8803.1878875
03841834454718|101|2018|16184.211147
03841834456818|101|2018|13891.04511
03841834460218|101|2018|9150.4548664
03841834473018|101|2018|5549.4212942
03841835942018|101|2018|9800.1205116
03841835942018|102|2018|8356.7841849
03841835958418|101|2018|6965.492583
03841835958418|102|2018|5372.065097
03841840617718|101|2018|6943.4053557
03841840617718|102|2018|7472.1894737
03841840619618|101|2018|12887.625135
03841840619618|102|2018|27121.496762
03841840619618|103|2018|13781.399456
03841840619618|104|2018|20102.847586
03841840629718|101|2018|4541.8521275
03841840650518|101|2018|11878.963344
03841840650518|102|2018|11067.390289
03841840650518|103|2018|12941.25714
03841840650518|104|2018|11007.113451
03841840650518|105|2018|14172.994806
03841840651018|101|2018|9865.3900021
03841840651018|102|2018|9134.5153641
03841840651018|104|2018|13001.067911
03841840693218|101|2018|12213.002415
03841840693218|102|2018|15018.885369
03841840693218|103|2018|14814.896207
03841840693218|104|2018|17088.545553
03841840699918|101|2018|8614.3715313
03841840699918|102|2018|15932.517841
03841840699918|103|2018|11793.103517
03841840699918|104|2018|11610.850398
03841840896718|101|2018|9760.6381481
03841840896718|102|2018|14530.62138
03841840896718|103|2018|15129.10033
03841840896718|104|2018|17403.90517
03841840896718|105|2018|15939.527265
03841841593218|101|2018|13915.894195
03841841816218|101|2018|12839.731682
03841841816218|102|2018|11827.244292
03841841816218|103|2018|22651.746191
03841843825818|101|2018|13389.081857
03841843825818|102|2018|10208.027776
03841843882018|101|2018|10956.909283
03841847233818|101|2018|9843.658832
03841847233818|102|2018|10527.308144
03841847245818|102|2018|18444.531747
03841850183018|101|2018|9707.5435033
03841850183018|102|2018|9475.1512401
03841852776518|101|2018|3827.392244
03841855221018|101|2018|46465.358901
03841855221018|102|2018|31658.22175
03841855222018|101|2018|51461.527039
03841855222018|102|2018|58391.00453
03841855222018|103|2018|53873.74005
03841855244418|101|2018|10952.552787
03841855244418|102|2018|16828.992233
03841855269918|101|2018|13402.592063
03841855269918|102|2018|12472.474441
03841855278118|101|2018|16570.425367
03841855278118|102|2018|19872.92129
03841855289918|101|2018|6647.8650579
03841855289918|102|2018|5492.2670544
03841855299918|101|2018|11719.026616
03841855299918|102|2018|6126.4298866
03841855544018|101|2018|7200.6930641
03841855544718|101|2018|13130.117555
03841855550218|101|2018|11589.673347
03841855550218|102|2018|12092.697517
03841855550218|103|2018|8569.826867
03841855550218|104|2018|14803.642237
03841855597118|101|2018|18050.902008
03841855597118|102|2018|12963.95608
03841855599418|101|2018|7697.9589921
03841859728418|101|2018|20304.323973
03841859751818|101|2018|12159.10119
03841859751818|102|2018|10284.870449
03841859760218|101|2018|3427.1286297
03841859773018|101|2018|6279.7296295
03841859773018|102|2018|6840.3631173
03841859773018|103|2018|9517.804735
03841859777818|101|2018|24732.769545
03841859794818|101|2018|13969.469083
03841859794818|102|2018|21286.46193
03841859794818|103|2018|20834.012008
03841859797218|101|2018|7161.9634579
03841859797218|102|2018|6290.0796552
03841859797218|103|2018|15505.967093
03841859797218|104|2018|11419.033367
03841859797218|105|2018|13383.203802
03841860441418|101|2018|21506.734076
03841860453818|101|2018|58636.448788
03841860453818|102|2018|40130.375315
03841860453818|103|2018|53847.067843
03841860453818|104|2018|40157.313413
03841860484918|101|2018|9602.1818337
03841861046518|101|2018|4593.4563246
03841861069218|101|2018|17356.785095
03841861069218|102|2018|20054.689385
03841861077018|101|2018|9607.1857936
03841861077018|102|2018|10525.160486
03841862518018|101|2018|12591.681806
03841862518018|102|2018|12291.144115
03841862518018|103|2018|30640.543166
03841862518018|104|2018|20360.995776
03841863344718|101|2018|12985.066757
03841863344718|102|2018|20651.499921
03841868411618|101|2018|9182.3263045
03841868491918|101|2018|4149.3047897
03841868497218|101|2018|5226.4222688
03841868497218|102|2018|6095.6036925
03841868821018|101|2018|19934.763641
03841868821018|102|2018|21538.614307
03841868978118|101|2018|15530.388677
03841872682018|101|2018|25870.839949
03841872682018|102|2018|24602.131494
03841872682018|103|2018|8349.0057801
03841878351918|101|2018|7144.7417258
03841881002318|101|2018|9456.0782443
03841881002318|102|2018|7290.6552092
03841881025318|101|2018|10319.737796
03841881052218|101|2018|14938.905411
03841881052218|102|2018|13250.982957
03841881052218|104|2018|11140.863063
03841881053818|101|2018|14873.360265
03841881053818|102|2018|14210.327261
03841881084918|101|2018|9371.6320026
03841881452218|101|2018|10888.917008
03841881452218|102|2018|17767.04098
03841881452218|103|2018|13000.813826
03841881452218|104|2018|27861.938563
03841881469118|101|2018|16191.154602
03841881469118|102|2018|22795.317264
03841881469118|103|2018|24615.578454
03841881606918|101|2018|19017.468241
03841881606918|102|2018|22577.515573
03841881609818|101|2018|22979.306557
03841881613818|101|2018|9841.1446026
03841881613818|102|2018|8771.8481385
03841881613818|103|2018|14559.666091
03841881617918|101|2018|7589.2250089
03841881617918|102|2018|6628.6596745
03841881618918|101|2018|5189.415435
03841881619618|101|2018|9273.9797643
03841881619618|102|2018|8782.7708833
03841881619818|101|2018|6326.7781632
03841881619818|102|2018|6889.9734323
03841881621018|101|2018|23327.460272
03841881631818|101|2018|4412.5201032
03841881644018|101|2018|6006.2513208
03841881644018|102|2018|6022.9573777
03841881650918|101|2018|6868.4345168
